"gutenberg_id","text"
"x121",""
"x121","Miss Tilney's manners and Henry's smile soon did away some of her"
"x121","unpleasant feelings; but still she was far from being at ease; nor could"
"x121","the incessant attentions of the general himself entirely reassure her."
"x121","Nay, perverse as it seemed, she doubted whether she might not have felt"
"x121","less, had she been less attended to. His anxiety for her comfort--his"
"x121","continual solicitations that she would eat, and his often-expressed"
"x121","fears of her seeing nothing to her taste--though never in her life"
"x121","before had she beheld half such variety on a breakfast-table--made it"
"x121","impossible for her to forget for a moment that she was a visitor. She"
"x121","felt utterly unworthy of such respect, and knew not how to reply to it."
"x121","Her tranquillity was not improved by the general's impatience for the"
"x121","appearance of his eldest son, nor by the displeasure he expressed at his"
"x121","laziness when Captain Tilney at last came down. She was quite pained by"
"x121","the severity of his father's reproof, which seemed disproportionate to"
"x121","the offence; and much was her concern increased when she found herself"
"x121","the principal cause of the lecture, and that his tardiness was chiefly"
"x121","resented from being disrespectful to her. This was placing her in a"
"x121","very uncomfortable situation, and she felt great compassion for Captain"
"x121","Tilney, without being able to hope for his goodwill."
"x121",""
"x121","He listened to his father in silence, and attempted not any defence,"
"x121","which confirmed her in fearing that the inquietude of his mind, on"
"x121","Isabella's account, might, by keeping him long sleepless, have been"
"x121","the real cause of his rising late. It was the first time of her being"
"x121","decidedly in his company, and she had hoped to be now able to form"
"x121","her opinion of him; but she scarcely heard his voice while his father"
"x121","remained in the room; and even afterwards, so much were his spirits"
"x121","affected, she could distinguish nothing but these words, in a whisper to"
"x121","Eleanor, ""How glad I shall be when you are all off."""
"x121",""
"x121","The bustle of going was not pleasant. The clock struck ten while the"
"x121","trunks were carrying down, and the general had fixed to be out of Milsom"
"x121","Street by that hour. His greatcoat, instead of being brought for him"
"x121","to put on directly, was spread out in the curricle in which he was to"
"x121","accompany his son. The middle seat of the chaise was not drawn out,"
"x121","though there were three people to go in it, and his daughter's maid had"
"x121","so crowded it with parcels that Miss Morland would not have room to sit;"
"x121","and, so much was he influenced by this apprehension when he handed her"
"x121","in, that she had some difficulty in saving her own new writing-desk from"
"x121","being thrown out into the street. At last, however, the door was closed"
"x121","upon the three females, and they set off at the sober pace in which"
"x121","the handsome, highly fed four horses of a gentleman usually perform a"
"x121","journey of thirty miles: such was the distance of Northanger from Bath,"
"x121","to be now divided into two equal stages. Catherine's spirits revived as"
"x121","they drove from the door; for with Miss Tilney she felt no restraint;"
"x121","and, with the interest of a road entirely new to her, of an abbey"
"x121","before, and a curricle behind, she caught the last view of Bath without"
"x121","any regret, and met with every milestone before she expected it. The"
"x121","tediousness of a two hours' wait at Petty France, in which there was"
"x121","nothing to be done but to eat without being hungry, and loiter about"
"x121","without anything to see, next followed--and her admiration of the style"
"x121","in which they travelled, of the fashionable chaise and four--postilions"
"x121","handsomely liveried, rising so regularly in their stirrups, and"
"x121","numerous outriders properly mounted, sunk a little under this consequent"
"x121","inconvenience. Had their party been perfectly agreeable, the delay would"
"x121","have been nothing; but General Tilney, though so charming a man, seemed"
"x121","always a check upon his children's spirits, and scarcely anything was"
"x121","said but by himself; the observation of which, with his discontent at"
"x121","whatever the inn afforded, and his angry impatience at the waiters, made"
"x121","Catherine grow every moment more in awe of him, and appeared to lengthen"
"x121","the two hours into four. At last, however, the order of release was"
"x121","given; and much was Catherine then surprised by the general's proposal"
"x121","of her taking his place in his son's curricle for the rest of the"
"x121","journey: ""the day was fine, and he was anxious for her seeing as much of"
"x121","the country as possible."""
"x121",""
"x121","The remembrance of Mr. Allen's opinion, respecting young men's open"
"x121","carriages, made her blush at the mention of such a plan, and her first"
"x121","thought was to decline it; but her second was of greater deference for"
"x121","General Tilney's judgment; he could not propose anything improper for"
"x121","her; and, in the course of a few minutes, she found herself with Henry"
"x121","in the curricle, as happy a being as ever existed. A very short trial"
"x121","convinced her that a curricle was the prettiest equipage in the world;"
"x121","the chaise and four wheeled off with some grandeur, to be sure, but it"
"x121","was a heavy and troublesome business, and she could not easily forget"
"x121","its having stopped two hours at Petty France. Half the time would"
"x121","have been enough for the curricle, and so nimbly were the light horses"
"x121","disposed to move, that, had not the general chosen to have his own"
"x121","carriage lead the way, they could have passed it with ease in half a"
"x121","minute. But the merit of the curricle did not all belong to the horses;"
"x121","Henry drove so well--so quietly--without making any disturbance,"
"x121","without parading to her, or swearing at them: so different from the only"
"x121","gentleman-coachman whom it was in her power to compare him with! And"
"x121","then his hat sat so well, and the innumerable capes of his greatcoat"
"x121","looked so becomingly important! To be driven by him, next to being"
"x121","dancing with him, was certainly the greatest happiness in the world. In"
"x121","addition to every other delight, she had now that of listening to her"
"x121","own praise; of being thanked at least, on his sister's account, for"
